Fecha,CUT,Region,Comuna,Casos Confirmados
11-05-2020,6104,LI,Coltauco,3
11-05-2020,6105,LI,Doñihue,6
11-05-2020,6106,LI,Graneros,17
11-05-2020,6202,LI,La Estrella,0
11-05-2020,6107,LI,Las Cabras,10
11-05-2020,6203,LI,Litueche,8
11-05-2020,6304,LI,Lolol,0
11-05-2020,6108,LI,Machalí,20
11-05-2020,6109,LI,Malloa,0
11-05-2020,6204,LI,Marchihue,0
11-05-2020,6110,LI,Mostazal,3
11-05-2020,6305,LI,Nancagua,2
11-05-2020,6205,LI,Navidad,4
11-05-2020,6111,LI,Olivar,7
11-05-2020,6306,LI,Palmilla,0
11-05-2020,6206,LI,Paredones,0
11-05-2020,6307,LI,Peralillo,0
11-05-2020,6112,LI,Peumo,3
11-05-2020,6113,LI,Pichidegua,1
11-05-2020,6201,LI,Pichilemu,1
11-05-2020,6308,LI,Placilla,1
11-05-2020,6309,LI,Pumanque,0
11-05-2020,6114,LI,Quinta de Tilcoco,1
11-05-2020,6101,LI,Rancagua,82
11-05-2020,6115,LI,Rengo,11
11-05-2020,6116,LI,Requínoa,5
11-05-2020,6301,LI,San Fernando,6
11-05-2020,6117,LI,San Vicente,14
11-05-2020,6310,LI,Santa Cruz,3
11-05-2020,7201,ML,Cauquenes,14
11-05-2020,7202,ML,Chanco,3
11-05-2020,7402,ML,Colbún,9
11-05-2020,7102,ML,Constitución,23
11-05-2020,7103,ML,Curepto,9
11-05-2020,7301,ML,Curicó,56
11-05-2020,7104,ML,Empedrado,0
11-05-2020,7302,ML,Hualañé,0
11-05-2020,7303,ML,Licantén,2
11-05-2020,7401,ML,Linares,34
11-05-2020,7403,ML,Longaví,7
11-05-2020,7105,ML,Maule,24
11-05-2020,7304,ML,Molina,9
11-05-2020,7404,ML,Parral,9
11-05-2020,7106,ML,Pelarco,8
11-05-2020,7203,ML,Pelluhue,2
11-05-2020,7107,ML,Pencahue,3
11-05-2020,7305,ML,Rauco,2
11-05-2020,7405,ML,Retiro,2
11-05-2020,7108,ML,Río Claro,9
11-05-2020,7306,ML,Romeral,13
11-05-2020,7307,ML,Sagrada Familia,2
11-05-2020,7109,ML,San Clemente,19
11-05-2020,7406,ML,San Javier,27
11-05-2020,7110,ML,San Rafael,4
11-05-2020,7101,ML,Talca,166
11-05-2020,7308,ML,Teno,7
11-05-2020,7309,ML,Vichuquén,0
11-05-2020,7407,ML,Villa Alegre,2
11-05-2020,7408,ML,Yerbas Buenas,3
11-05-2020,16102,NB,Bulnes,80
11-05-2020,16101,NB,Chillán,429
11-05-2020,16103,NB,Chillán Viejo,57
11-05-2020,16202,NB,Cobquecura,0
11-05-2020,16203,NB,Coelemu,4
11-05-2020,16302,NB,Coihueco,42
11-05-2020,16104,NB,El Carmen,4
11-05-2020,16204,NB,Ninhue,4
11-05-2020,16303,NB,Ñiquén,3
11-05-2020,16105,NB,Pemuco,7
11-05-2020,16106,NB,Pinto,12
11-05-2020,16205,NB,Portezuelo,0
11-05-2020,16107,NB,Quillón,33
11-05-2020,16201,NB,Quirihue,8
11-05-2020,16206,NB,Ránquil,10
11-05-2020,16301,NB,San Carlos,42
11-05-2020,16304,NB,San Fabián,8
11-05-2020,16108,NB,San Ignacio,11
11-05-2020,16305,NB,San Nicolás,15
11-05-2020,16207,NB,Treguaco,0
11-05-2020,16109,NB,Yungay,55
11-05-2020,8314,BI,Alto Biobío,0
11-05-2020,8302,BI,Antuco,2
11-05-2020,8202,BI,Arauco,15
11-05-2020,8303,BI,Cabrero,22
11-05-2020,8203,BI,Cañete,0
11-05-2020,8103,BI,Chiguayante,75
11-05-2020,8101,BI,Concepción,171
11-05-2020,8204,BI,Contulmo,0
11-05-2020,8102,BI,Coronel,30
11-05-2020,8205,BI,Curanilahue,3
11-05-2020,8104,BI,Florida,3
11-05-2020,8112,BI,Hualpén,123
11-05-2020,8105,BI,Hualqui,21
11-05-2020,8304,BI,Laja,24
11-05-2020,8201,BI,Lebu,2
11-05-2020,8206,BI,Los Álamos,1
11-05-2020,8301,BI,Los Ángeles,45
11-05-2020,8106,BI,Lota,13
11-05-2020,8305,BI,Mulchén,9
11-05-2020,8306,BI,Nacimiento,20
11-05-2020,8307,BI,Negrete,5
11-05-2020,8107,BI,Penco,21
11-05-2020,8308,BI,Quilaco,0
11-05-2020,8309,BI,Quilleco,0
11-05-2020,8108,BI,San Pedro de la Paz,112
11-05-2020,8310,BI,San Rosendo,0
11-05-2020,8311,BI,Santa Bárbara,2
11-05-2020,8109,BI,Santa Juana,2
11-05-2020,8110,BI,Talcahuano,127
11-05-2020,8207,BI,Tirúa,4
11-05-2020,8111,BI,Tomé,63
11-05-2020,8312,BI,Tucapel,1
11-05-2020,8313,BI,Yumbel,14
11-05-2020,9201,AR,Angol,118
11-05-2020,9102,AR,Carahue,36
11-05-2020,9121,AR,Cholchol,4
11-05-2020,9202,AR,Collipulli,6
11-05-2020,9103,AR,Cunco,6
11-05-2020,9203,AR,Curacautín,7
11-05-2020,9104,AR,Curarrehue,4
11-05-2020,9204,AR,Ercilla,11
11-05-2020,9105,AR,Freire,9
11-05-2020,9106,AR,Galvarino,4
11-05-2020,9107,AR,Gorbea,13
11-05-2020,9108,AR,Lautaro,53
11-05-2020,9109,AR,Loncoche,20
11-05-2020,9205,AR,Lonquimay,9
11-05-2020,9206,AR,Los Sauces,1
11-05-2020,9207,AR,Lumaco,7
11-05-2020,9110,AR,Melipeuco,0
11-05-2020,9111,AR,Nueva Imperial,44
11-05-2020,9112,AR,Padre Las Casas,101
11-05-2020,9113,AR,Perquenco,5
11-05-2020,9114,AR,Pitrufquén,18
11-05-2020,9115,AR,Pucón,16
11-05-2020,9208,AR,Purén,7
11-05-2020,9209,AR,Renaico,12
11-05-2020,9116,AR,Saavedra,52
11-05-2020,9101,AR,Temuco,734
11-05-2020,9117,AR,Teodoro Schmidt,5
11-05-2020,9118,AR,Toltén,8
11-05-2020,9210,AR,Traiguén,2
11-05-2020,9211,AR,Victoria,78
11-05-2020,9119,AR,Vilcún,50
11-05-2020,9120,AR,Villarrica,22
11-05-2020,14102,LR,Corral,3
11-05-2020,14202,LR,Futrono,5
11-05-2020,14201,LR,La Unión,40
11-05-2020,14203,LR,Lago Ranco,2
11-05-2020,14103,LR,Lanco,9
11-05-2020,14104,LR,Los Lagos,0
11-05-2020,14105,LR,Máfil,2
11-05-2020,14106,LR,Mariquina,11
11-05-2020,14107,LR,Paillaco,1
11-05-2020,14108,LR,Panguipulli,0
11-05-2020,14204,LR,Río Bueno,12
11-05-2020,14101,LR,Valdivia,122
11-05-2020,10202,LL,Ancud,48
11-05-2020,10102,LL,Calbuco,8
11-05-2020,10201,LL,Castro,7
11-05-2020,10401,LL,Chaitén,1
11-05-2020,10203,LL,Chonchi,0
11-05-2020,10103,LL,Cochamó,1
11-05-2020,10204,LL,Curaco de Vélez,0
11-05-2020,10205,LL,Dalcahue,0
11-05-2020,10104,LL,Fresia,0
11-05-2020,10105,LL,Frutillar,6
11-05-2020,10402,LL,Futaleufú,0
11-05-2020,10403,LL,Hualaihué,3
11-05-2020,10107,LL,Llanquihue,6
11-05-2020,10106,LL,Los Muermos,2
11-05-2020,10108,LL,Maullín,1
11-05-2020,10301,LL,Osorno,324
11-05-2020,10404,LL,Palena,0
11-05-2020,10101,LL,Puerto Montt,54
11-05-2020,10302,LL,Puerto Octay,5
11-05-2020,10109,LL,Puerto Varas,8
11-05-2020,10206,LL,Puqueldón,0
11-05-2020,10303,LL,Purranque,27
11-05-2020,10304,LL,Puyehue,6
11-05-2020,10207,LL,Queilén,0
11-05-2020,10208,LL,Quellón,1
11-05-2020,10209,LL,Quemchi,0
11-05-2020,10210,LL,Quinchao,1
11-05-2020,10305,LL,Río Negro,19
11-05-2020,10306,LL,San Juan de la Costa,32
11-05-2020,10307,LL,San Pablo,9
11-05-2020,11201,AI,Aisén,1
11-05-2020,11401,AI,Chile Chico,1
11-05-2020,11202,AI,Cisnes,0
11-05-2020,11301,AI,Cochrane,0
11-05-2020,11101,AI,Coyhaique,3
11-05-2020,11203,AI,Guaitecas,0
11-05-2020,11102,AI,Lago Verde,0
11-05-2020,11302,AI,O'Higgins,0
11-05-2020,11402,AI,Río Ibáñez,0
11-05-2020,11303,AI,Tortel,0
11-05-2020,12202,MA,Antártica,0
11-05-2020,12201,MA,Cabo de Hornos,20
11-05-2020,12102,MA,Laguna Blanca,0
11-05-2020,12401,MA,Natales,9
11-05-2020,12301,MA,Porvenir,9
11-05-2020,12302,MA,Primavera,1
11-05-2020,12101,MA,Punta Arenas,858
11-05-2020,12103,MA,Río Verde,0
11-05-2020,12104,MA,San Gregorio,1
11-05-2020,12303,MA,Timaukel,0
11-05-2020,12402,MA,Torres del Paine,0
15-05-2020,15101,AP,Arica,371
15-05-2020,15102,AP,Camarones,0
15-05-2020,15202,AP,General Lagos,0
15-05-2020,15201,AP,Putre,0
15-05-2020,1107,TA,Alto Hospicio,276
15-05-2020,1402,TA,Camiña,0
15-05-2020,1403,TA,Colchane,0
15-05-2020,1404,TA,Huara,13
15-05-2020,1101,TA,Iquique,440
15-05-2020,1405,TA,Pica,37
15-05-2020,1401,TA,Pozo Almonte,7
15-05-2020,2101,AN,Antofagasta,843
15-05-2020,2201,AN,Calama,168
15-05-2020,2302,AN,María Elena,84
15-05-2020,2102,AN,Mejillones,174
15-05-2020,2202,AN,Ollagüe,0
15-05-2020,2203,AN,San Pedro de Atacama,4
15-05-2020,2103,AN,Sierra Gorda,7
15-05-2020,2104,AN,Taltal,16
15-05-2020,2301,AN,Tocopilla,19
15-05-2020,3302,AT,Alto del Carmen,0
15-05-2020,3102,AT,Caldera,4
15-05-2020,3201,AT,Chañaral,0
15-05-2020,3101,AT,Copiapó,71
15-05-2020,3202,AT,Diego de Almagro,3
15-05-2020,3303,AT,Freirina,1
15-05-2020,3304,AT,Huasco,1
15-05-2020,3103,AT,Tierra Amarilla,22
15-05-2020,3301,AT,Vallenar,42
15-05-2020,4103,CO,Andacollo,3
15-05-2020,4202,CO,Canela,1
15-05-2020,4302,CO,Combarbalá,2
15-05-2020,4102,CO,Coquimbo,49
15-05-2020,4201,CO,Illapel,19
15-05-2020,4104,CO,La Higuera,0
15-05-2020,4101,CO,La Serena,57
15-05-2020,4203,CO,Los Vilos,1
15-05-2020,4303,CO,Monte Patria,3
15-05-2020,4301,CO,Ovalle,35
15-05-2020,4105,CO,Paiguano,0
15-05-2020,4304,CO,Punitaqui,8
15-05-2020,4305,CO,Río Hurtado,2
15-05-2020,4204,CO,Salamanca,12
15-05-2020,4106,CO,Vicuña,5
15-05-2020,5602,VS,Algarrobo,19
15-05-2020,5402,VS,Cabildo,7
15-05-2020,5502,VS,Calera,28
15-05-2020,5302,VS,Calle Larga,12
15-05-2020,5603,VS,Cartagena,21
15-05-2020,5102,VS,Casablanca,13
15-05-2020,5702,VS,Catemu,2
15-05-2020,5103,VS,Concón,29
15-05-2020,5604,VS,El Quisco,23
15-05-2020,5605,VS,El Tabo,23
15-05-2020,5503,VS,Hijuelas,2
15-05-2020,5201,VS,Isla de Pascua,5
15-05-2020,5104,VS,Juan Fernández,0
15-05-2020,5504,VS,La Cruz,19
15-05-2020,5401,VS,La Ligua,3
15-05-2020,5802,VS,Limache,47
15-05-2020,5703,VS,Llaillay,11
15-05-2020,5301,VS,Los Andes,28
15-05-2020,5506,VS,Nogales,3
15-05-2020,5803,VS,Olmué,3
15-05-2020,5704,VS,Panquehue,1
15-05-2020,5403,VS,Papudo,0
15-05-2020,5404,VS,Petorca,7
15-05-2020,5105,VS,Puchuncaví,0
15-05-2020,5705,VS,Putaendo,12
15-05-2020,5501,VS,Quillota,39
15-05-2020,5801,VS,Quilpué,88
15-05-2020,5107,VS,Quintero,23
15-05-2020,5303,VS,Rinconada,3
15-05-2020,5601,VS,San Antonio,191
15-05-2020,5304,VS,San Esteban,9
15-05-2020,5701,VS,San Felipe,30
15-05-2020,5706,VS,Santa María,20
15-05-2020,5606,VS,Santo Domingo,29
15-05-2020,5101,VS,Valparaíso,255
15-05-2020,5804,VS,Villa Alemana,64
15-05-2020,5109,VS,Viña del Mar,275
15-05-2020,5405,VS,Zapallar,0
15-05-2020,13502,RM,Alhué,0
15-05-2020,13402,RM,Buin,216
15-05-2020,13403,RM,Calera de Tango,29
15-05-2020,13102,RM,Cerrillos,432
15-05-2020,13103,RM,Cerro Navia,476
15-05-2020,13301,RM,Colina,429
15-05-2020,13104,RM,Conchalí,626
15-05-2020,13503,RM,Curacaví,65
15-05-2020,13105,RM,El Bosque,612
15-05-2020,13602,RM,El Monte,31
15-05-2020,13106,RM,Estación Central,954
15-05-2020,13107,RM,Huechuraba,375
15-05-2020,13108,RM,Independencia,1199
15-05-2020,13603,RM,Isla de Maipo,23
15-05-2020,13109,RM,La Cisterna,348
15-05-2020,13110,RM,La Florida,1538
15-05-2020,13111,RM,La Granja,635
15-05-2020,13112,RM,La Pintana,840
15-05-2020,13113,RM,La Reina,247
15-05-2020,13302,RM,Lampa,278
15-05-2020,13114,RM,Las Condes,961
15-05-2020,13115,RM,Lo Barnechea,520
15-05-2020,13116,RM,Lo Espejo,423
15-05-2020,13117,RM,Lo Prado,390
15-05-2020,13118,RM,Macul,524
15-05-2020,13119,RM,Maipú,1212
15-05-2020,13504,RM,María Pinto,3
15-05-2020,13501,RM,Melipilla,168
15-05-2020,13120,RM,Ñuñoa,692
15-05-2020,13604,RM,Padre Hurtado,125
15-05-2020,13404,RM,Paine,108
15-05-2020,13121,RM,Pedro Aguirre Cerda,525
15-05-2020,13605,RM,Peñaflor,130
15-05-2020,13122,RM,Peñalolén,1157
15-05-2020,13202,RM,Pirque,92
15-05-2020,13123,RM,Providencia,472
15-05-2020,13124,RM,Pudahuel,622
15-05-2020,13201,RM,Puente Alto,2165
15-05-2020,13125,RM,Quilicura,1080
15-05-2020,13126,RM,Quinta Normal,560
15-05-2020,13127,RM,Recoleta,1330
15-05-2020,13128,RM,Renca,510
15-05-2020,13401,RM,San Bernardo,1018
15-05-2020,13129,RM,San Joaquín,727
15-05-2020,13203,RM,San José de Maipo,61
15-05-2020,13130,RM,San Miguel,563
15-05-2020,13505,RM,San Pedro,17
15-05-2020,13131,RM,San Ramón,638
15-05-2020,13101,RM,Santiago,2627
15-05-2020,13601,RM,Talagante,88
15-05-2020,13303,RM,Tiltil,21
15-05-2020,13132,RM,Vitacura,325
15-05-2020,6302,LI,Chépica,1
15-05-2020,6303,LI,Chimbarongo,5
15-05-2020,6102,LI,Codegua,3
15-05-2020,6103,LI,Coinco,4
15-05-2020,6104,LI,Coltauco,9
15-05-2020,6105,LI,Doñihue,10
15-05-2020,6106,LI,Graneros,23
15-05-2020,6202,LI,La Estrella,0
15-05-2020,6107,LI,Las Cabras,12
15-05-2020,6203,LI,Litueche,9
15-05-2020,6304,LI,Lolol,0
15-05-2020,6108,LI,Machalí,24
15-05-2020,6109,LI,Malloa,1
15-05-2020,6204,LI,Marchihue,0
15-05-2020,6110,LI,Mostazal,4
15-05-2020,6305,LI,Nancagua,3
15-05-2020,6205,LI,Navidad,8
15-05-2020,6111,LI,Olivar,13
15-05-2020,6306,LI,Palmilla,0
15-05-2020,6206,LI,Paredones,0
15-05-2020,6307,LI,Peralillo,0
15-05-2020,6112,LI,Peumo,4
15-05-2020,6113,LI,Pichidegua,2
15-05-2020,6201,LI,Pichilemu,1
15-05-2020,6308,LI,Placilla,2
15-05-2020,6309,LI,Pumanque,0
15-05-2020,6114,LI,Quinta de Tilcoco,1
15-05-2020,6101,LI,Rancagua,128
15-05-2020,6115,LI,Rengo,14
15-05-2020,6116,LI,Requínoa,8
15-05-2020,6301,LI,San Fernando,10
15-05-2020,6117,LI,San Vicente,20
15-05-2020,6310,LI,Santa Cruz,5
15-05-2020,7201,ML,Cauquenes,20
15-05-2020,7202,ML,Chanco,3
15-05-2020,7402,ML,Colbún,10
15-05-2020,7102,ML,Constitución,26
15-05-2020,7103,ML,Curepto,9
15-05-2020,7301,ML,Curicó,63
15-05-2020,7104,ML,Empedrado,0
15-05-2020,7302,ML,Hualañé,0
15-05-2020,7303,ML,Licantén,2
15-05-2020,7401,ML,Linares,46
15-05-2020,7403,ML,Longaví,10
15-05-2020,7105,ML,Maule,28
15-05-2020,7304,ML,Molina,8
15-05-2020,7404,ML,Parral,11
15-05-2020,7106,ML,Pelarco,13
15-05-2020,7203,ML,Pelluhue,5
15-05-2020,7107,ML,Pencahue,3
15-05-2020,7305,ML,Rauco,2
15-05-2020,7405,ML,Retiro,2
15-05-2020,7108,ML,Río Claro,11
15-05-2020,7306,ML,Romeral,13
15-05-2020,7307,ML,Sagrada Familia,2
15-05-2020,7109,ML,San Clemente,23
15-05-2020,7406,ML,San Javier,34
15-05-2020,7110,ML,San Rafael,6
15-05-2020,7101,ML,Talca,191
15-05-2020,7308,ML,Teno,8
15-05-2020,7309,ML,Vichuquén,0
15-05-2020,7407,ML,Villa Alegre,3
15-05-2020,7408,ML,Yerbas Buenas,5
15-05-2020,16102,NB,Bulnes,108
15-05-2020,16101,NB,Chillán,444
15-05-2020,16103,NB,Chillán Viejo,61
15-05-2020,16202,NB,Cobquecura,0
15-05-2020,16203,NB,Coelemu,4
15-05-2020,16302,NB,Coihueco,45
15-05-2020,16104,NB,El Carmen,4
15-05-2020,16204,NB,Ninhue,4
15-05-2020,16303,NB,Ñiquén,3
15-05-2020,16105,NB,Pemuco,9
15-05-2020,16106,NB,Pinto,12
15-05-2020,16205,NB,Portezuelo,2
15-05-2020,16107,NB,Quillón,33
15-05-2020,16201,NB,Quirihue,12
15-05-2020,16206,NB,Ránquil,10
15-05-2020,16301,NB,San Carlos,46
15-05-2020,16304,NB,San Fabián,8
15-05-2020,16108,NB,San Ignacio,11
15-05-2020,16305,NB,San Nicolás,17
15-05-2020,16207,NB,Treguaco,0
15-05-2020,16109,NB,Yungay,57
15-05-2020,8314,BI,Alto Biobío,0
15-05-2020,8302,BI,Antuco,3
15-05-2020,8202,BI,Arauco,15
15-05-2020,8303,BI,Cabrero,23
15-05-2020,8203,BI,Cañete,0
15-05-2020,8103,BI,Chiguayante,77
15-05-2020,8101,BI,Concepción,177
15-05-2020,8204,BI,Contulmo,0
15-05-2020,8102,BI,Coronel,39
15-05-2020,8205,BI,Curanilahue,4
15-05-2020,8104,BI,Florida,3
15-05-2020,8112,BI,Hualpén,130
15-05-2020,8105,BI,Hualqui,22
15-05-2020,8304,BI,Laja,42
15-05-2020,8201,BI,Lebu,2
15-05-2020,8206,BI,Los Álamos,1
15-05-2020,8301,BI,Los Ángeles,71
15-05-2020,8106,BI,Lota,15
15-05-2020,8305,BI,Mulchén,10
15-05-2020,8306,BI,Nacimiento,21
15-05-2020,8307,BI,Negrete,9
15-05-2020,8107,BI,Penco,22
15-05-2020,8308,BI,Quilaco,0
15-05-2020,8309,BI,Quilleco,0
15-05-2020,8108,BI,San Pedro de la Paz,117
15-05-2020,8310,BI,San Rosendo,0
15-05-2020,8311,BI,Santa Bárbara,7
15-05-2020,8109,BI,Santa Juana,2
15-05-2020,8110,BI,Talcahuano,136
15-05-2020,8207,BI,Tirúa,4
15-05-2020,8111,BI,Tomé,67
15-05-2020,8312,BI,Tucapel,1
15-05-2020,8313,BI,Yumbel,14
15-05-2020,9201,AR,Angol,122
15-05-2020,9102,AR,Carahue,35
15-05-2020,9121,AR,Cholchol,5
15-05-2020,9202,AR,Collipulli,6
15-05-2020,9103,AR,Cunco,6
15-05-2020,9203,AR,Curacautín,7
15-05-2020,9104,AR,Curarrehue,4
15-05-2020,9204,AR,Ercilla,11
15-05-2020,9105,AR,Freire,19
15-05-2020,9106,AR,Galvarino,4
15-05-2020,9107,AR,Gorbea,14
15-05-2020,9108,AR,Lautaro,55
15-05-2020,9109,AR,Loncoche,20
15-05-2020,9205,AR,Lonquimay,18
15-05-2020,9206,AR,Los Sauces,1
15-05-2020,9207,AR,Lumaco,7
15-05-2020,9110,AR,Melipeuco,0
15-05-2020,9111,AR,Nueva Imperial,52
15-05-2020,9112,AR,Padre Las Casas,115
15-05-2020,9113,AR,Perquenco,5
15-05-2020,9114,AR,Pitrufquén,18
15-05-2020,9115,AR,Pucón,17
15-05-2020,9208,AR,Purén,7
15-05-2020,9209,AR,Renaico,14
15-05-2020,9116,AR,Saavedra,67
15-05-2020,9101,AR,Temuco,752
15-05-2020,9117,AR,Teodoro Schmidt,5
15-05-2020,9118,AR,Toltén,8
15-05-2020,9210,AR,Traiguén,3
15-05-2020,9211,AR,Victoria,80
15-05-2020,9119,AR,Vilcún,58
15-05-2020,9120,AR,Villarrica,21
15-05-2020,14102,LR,Corral,11
15-05-2020,14202,LR,Futrono,5
15-05-2020,14201,LR,La Unión,40
15-05-2020,14203,LR,Lago Ranco,2
15-05-2020,14103,LR,Lanco,9
15-05-2020,14104,LR,Los Lagos,0
15-05-2020,14105,LR,Máfil,2
15-05-2020,14106,LR,Mariquina,12
15-05-2020,14107,LR,Paillaco,1
15-05-2020,14108,LR,Panguipulli,0
15-05-2020,14204,LR,Río Bueno,12
15-05-2020,14101,LR,Valdivia,124
15-05-2020,10202,LL,Ancud,60
15-05-2020,10102,LL,Calbuco,8
15-05-2020,10201,LL,Castro,8
15-05-2020,10401,LL,Chaitén,1
15-05-2020,10203,LL,Chonchi,0
15-05-2020,10103,LL,Cochamó,1
15-05-2020,10204,LL,Curaco de Vélez,0
15-05-2020,10205,LL,Dalcahue,0
15-05-2020,10104,LL,Fresia,0
15-05-2020,10105,LL,Frutillar,7
15-05-2020,10402,LL,Futaleufú,0
15-05-2020,10403,LL,Hualaihué,3
15-05-2020,10107,LL,Llanquihue,6
15-05-2020,10106,LL,Los Muermos,2
15-05-2020,10108,LL,Maullín,1
15-05-2020,10301,LL,Osorno,340
15-05-2020,10404,LL,Palena,0
15-05-2020,10101,LL,Puerto Montt,62
15-05-2020,10302,LL,Puerto Octay,5
15-05-2020,10109,LL,Puerto Varas,8
15-05-2020,10206,LL,Puqueldón,0
15-05-2020,10303,LL,Purranque,30
15-05-2020,10304,LL,Puyehue,6
15-05-2020,10207,LL,Queilén,0
15-05-2020,10208,LL,Quellón,1
15-05-2020,10209,LL,Quemchi,0
15-05-2020,10210,LL,Quinchao,1
15-05-2020,10305,LL,Río Negro,25
15-05-2020,10306,LL,San Juan de la Costa,34
15-05-2020,10307,LL,San Pablo,9
15-05-2020,11201,AI,Aisén,1
15-05-2020,11401,AI,Chile Chico,1
15-05-2020,11202,AI,Cisnes,0
15-05-2020,11301,AI,Cochrane,0
15-05-2020,11101,AI,Coyhaique,3
15-05-2020,11203,AI,Guaitecas,0
15-05-2020,11102,AI,Lago Verde,0
15-05-2020,11302,AI,O'Higgins,0
15-05-2020,11402,AI,Río Ibáñez,0
15-05-2020,11303,AI,Tortel,0
15-05-2020,12202,MA,Antártica,0
15-05-2020,12201,MA,Cabo de Hornos,20
15-05-2020,12102,MA,Laguna Blanca,0
15-05-2020,12401,MA,Natales,9
15-05-2020,12301,MA,Porvenir,9
15-05-2020,12302,MA,Primavera,1
15-05-2020,12101,MA,Punta Arenas,893
15-05-2020,12103,MA,Río Verde,0
15-05-2020,12104,MA,San Gregorio,2
15-05-2020,12303,MA,Timaukel,0
15-05-2020,12402,MA,Torres del Paine,0
18-05-2020,15101,AP,Arica,405
18-05-2020,15102,AP,Camarones,0
18-05-2020,15202,AP,General Lagos,0
18-05-2020,15201,AP,Putre,0
18-05-2020,1107,TA,Alto Hospicio,379
18-05-2020,1402,TA,Camiña,0
18-05-2020,1403,TA,Colchane,0
18-05-2020,1404,TA,Huara,15
18-05-2020,1101,TA,Iquique,610
18-05-2020,1405,TA,Pica,39
18-05-2020,1401,TA,Pozo Almonte,10
18-05-2020,2101,AN,Antofagasta,998
18-05-2020,2201,AN,Calama,213
18-05-2020,2302,AN,María Elena,112
18-05-2020,2102,AN,Mejillones,191
18-05-2020,2202,AN,Ollagüe,0
18-05-2020,2203,AN,San Pedro de Atacama,4
18-05-2020,2103,AN,Sierra Gorda,9
18-05-2020,2104,AN,Taltal,17
18-05-2020,2301,AN,Tocopilla,24
18-05-2020,3302,AT,Alto del Carmen,0
18-05-2020,3102,AT,Caldera,5
18-05-2020,3201,AT,Chañaral,0
18-05-2020,3101,AT,Copiapó,82
18-05-2020,3202,AT,Diego de Almagro,3
18-05-2020,3303,AT,Freirina,1
18-05-2020,3304,AT,Huasco,1
18-05-2020,3103,AT,Tierra Amarilla,23
18-05-2020,3301,AT,Vallenar,43
18-05-2020,4103,CO,Andacollo,3
18-05-2020,4202,CO,Canela,1
18-05-2020,4302,CO,Combarbalá,5
18-05-2020,4102,CO,Coquimbo,56
18-05-2020,4201,CO,Illapel,19
18-05-2020,4104,CO,La Higuera,0
18-05-2020,4101,CO,La Serena,63
18-05-2020,4203,CO,Los Vilos,1
18-05-2020,4303,CO,Monte Patria,4
18-05-2020,4301,CO,Ovalle,48
18-05-2020,4105,CO,Paiguano,0
18-05-2020,4304,CO,Punitaqui,8
18-05-2020,4305,CO,Río Hurtado,2
18-05-2020,4204,CO,Salamanca,10
18-05-2020,4106,CO,Vicuña,7
18-05-2020,5602,VS,Algarrobo,23
18-05-2020,5402,VS,Cabildo,9
18-05-2020,5502,VS,Calera,31
18-05-2020,5302,VS,Calle Larga,12
18-05-2020,5603,VS,Cartagena,23
18-05-2020,5102,VS,Casablanca,13
18-05-2020,5702,VS,Catemu,4
18-05-2020,5103,VS,Concón,37
18-05-2020,5604,VS,El Quisco,26
18-05-2020,5605,VS,El Tabo,24
18-05-2020,5503,VS,Hijuelas,3
18-05-2020,5201,VS,Isla de Pascua,5
18-05-2020,5104,VS,Juan Fernández,0
18-05-2020,5504,VS,La Cruz,22
18-05-2020,5401,VS,La Ligua,4
18-05-2020,5802,VS,Limache,54
18-05-2020,5703,VS,Llaillay,14
18-05-2020,5301,VS,Los Andes,35
18-05-2020,5506,VS,Nogales,5
18-05-2020,5803,VS,Olmué,3
18-05-2020,5704,VS,Panquehue,1
18-05-2020,5403,VS,Papudo,0
18-05-2020,5404,VS,Petorca,7
18-05-2020,5105,VS,Puchuncaví,0
18-05-2020,5705,VS,Putaendo,15
18-05-2020,5501,VS,Quillota,48
18-05-2020,5801,VS,Quilpué,104
18-05-2020,5107,VS,Quintero,29
18-05-2020,5303,VS,Rinconada,5
18-05-2020,5601,VS,San Antonio,225
18-05-2020,5304,VS,San Esteban,11
18-05-2020,5701,VS,San Felipe,37
18-05-2020,5706,VS,Santa María,20
18-05-2020,5606,VS,Santo Domingo,33
18-05-2020,5101,VS,Valparaíso,300
18-05-2020,5804,VS,Villa Alemana,77
18-05-2020,5109,VS,Viña del Mar,327
18-05-2020,5405,VS,Zapallar,0
18-05-2020,13502,RM,Alhué,0
18-05-2020,13402,RM,Buin,258
18-05-2020,13403,RM,Calera de Tango,32
18-05-2020,13102,RM,Cerrillos,485
18-05-2020,13103,RM,Cerro Navia,541
18-05-2020,13301,RM,Colina,490
18-05-2020,13104,RM,Conchalí,708
18-05-2020,13503,RM,Curacaví,83
18-05-2020,13105,RM,El Bosque,728
18-05-2020,13602,RM,El Monte,52
18-05-2020,13106,RM,Estación Central,1100
18-05-2020,13107,RM,Huechuraba,413
18-05-2020,13108,RM,Independencia,1330
18-05-2020,13603,RM,Isla de Maipo,27
18-05-2020,13109,RM,La Cisterna,427
18-05-2020,13110,RM,La Florida,1887
18-05-2020,13111,RM,La Granja,800
18-05-2020,13112,RM,La Pintana,1067
18-05-2020,13113,RM,La Reina,294
18-05-2020,13302,RM,Lampa,306
18-05-2020,13114,RM,Las Condes,1084
18-05-2020,13115,RM,Lo Barnechea,576
18-05-2020,13116,RM,Lo Espejo,525
18-05-2020,13117,RM,Lo Prado,435
